player,team,season,matches,runs,balls_faced,fours,sixes,wickets,runs_conceded,balls_bowled,catches,fantasy_points,wins,batting_sr,bowling_econ
Muhammad Farooq,United Arab Emirates,2024,1,4,10,1,0,0,32,37,0,24,0,40.0,5.189189189189189
Muhammad Farooq,United Arab Emirates,2024/25,1,0,6,0,0,0,29,44,1,21,0,0.0,3.9545454545454546
Muhammad Jawadullah,United Arab Emirates,2023,5,14,13,1,1,6,227,235,1,263,1,107.6923076923077,5.795744680851064
Muhammad Jawadullah,United Arab Emirates,2024,2,0,2,0,0,1,59,53,0,34,1,0.0,6.679245283018868
Muhammad Musa,Pakistan,2020/21,2,9,3,2,0,2,99,99,0,109,1,300.0,6.0
Muhammad Usman,United Arab Emirates,2016,2,77,97,3,2,0,0,0,1,117,0,79.38144329896907,0.0
Muhammad Usman,United Arab Emirates,2016/17,4,95,148,11,1,0,0,0,3,181,2,64.1891891891892,0.0
Muhammad Usman,United Arab Emirates,2017,2,41,46,4,0,0,0,0,1,71,1,89.13043478260869,0.0
Muhammad Usman,United Arab Emirates,2017/18,9,186,240,17,3,0,0,0,0,298,3,77.5,0.0
Muhammad Usman,United Arab Emirates,2018,1,13,14,2,0,0,0,0,0,21,1,92.85714285714286,0.0
Muhammad Usman,United Arab Emirates,2018/19,3,58,94,8,1,0,0,0,1,112,1,61.702127659574465,0.0
Muhammad Usman,United Arab Emirates,2019,3,28,60,2,1,0,0,0,1,47,0,46.666666666666664,0.0
Muhammad Usman,United Arab Emirates,2019/20,5,200,270,19,6,0,0,0,1,349,2,74.07407407407408,0.0
Muhammad Usman,United Arab Emirates,2020/21,2,105,125,7,3,0,0,0,0,191,1,84.0,0.0
Muhammad Usman,United Arab Emirates,2021/22,3,85,118,7,3,0,0,0,1,143,2,72.03389830508475,0.0
Mukesh Kumar,India,2023,3,6,7,1,0,4,61,98,0,160,2,85.71428571428571,3.734693877551021
Mukesh Kumar,India,2023/24,3,4,10,1,0,1,141,151,1,102,2,40.0,5.602649006622516
Munir Dar,Hong Kong,2008,2,18,17,4,0,0,89,108,0,82,0,105.88235294117648,4.944444444444445
Musa Ahmed,Netherlands,2021,1,19,31,2,0,0,0,0,0,27,1,61.29032258064516,0.0
Musa Ahmed,Netherlands,2022,5,94,143,6,0,0,0,0,1,128,0,65.73426573426573,0.0
Musa Ahmed,Netherlands,2022/23,5,111,161,12,3,0,0,0,2,206,1,68.94409937888199,0.0
Musa Ahmed,Netherlands,2024,2,14,44,0,0,0,5,6,1,14,2,31.818181818181817,5.0
Mushfiqur Rahim,Bangladesh,2006/07,10,149,298,11,2,0,0,0,5,304,4,50.0,0.0
Mushfiqur Rahim,Bangladesh,2007,5,64,108,5,1,0,0,0,7,160,0,59.25925925925925,0.0
Mushfiqur Rahim,Bangladesh,2007/08,3,4,19,0,0,0,0,0,1,12,0,21.052631578947366,0.0
Mushfiqur Rahim,Bangladesh,2008,7,126,192,9,0,0,0,0,3,186,1,65.625,0.0
Mushfiqur Rahim,Bangladesh,2008/09,4,22,50,3,0,0,0,0,2,65,2,44.0,0.0
Mushfiqur Rahim,Bangladesh,2009,8,242,292,23,1,0,0,0,5,476,7,82.87671232876713,0.0
Mushfiqur Rahim,Bangladesh,2009/10,15,401,534,30,6,0,0,0,12,789,4,75.09363295880149,0.0
Mushfiqur Rahim,Bangladesh,2010,5,72,109,4,2,0,0,0,5,184,1,66.05504587155964,0.0
Mushfiqur Rahim,Bangladesh,2010/11,14,222,370,17,2,0,0,0,9,515,10,60.0,0.0
Mushfiqur Rahim,Bangladesh,2011,8,334,426,27,3,0,0,0,6,648,2,78.40375586854461,0.0
Mushfiqur Rahim,Bangladesh,2011/12,10,172,256,7,5,0,0,0,10,361,3,67.1875,0.0
Mushfiqur Rahim,Bangladesh,2012/13,7,216,314,23,1,0,0,0,7,450,4,68.78980891719745,0.0
Mushfiqur Rahim,Bangladesh,2013,3,63,94,5,1,0,0,0,2,119,1,67.02127659574468,0.0
Mushfiqur Rahim,Bangladesh,2013/14,9,431,468,32,9,0,0,0,7,795,3,92.09401709401709,0.0
Mushfiqur Rahim,Bangladesh,2014,6,160,244,13,3,0,0,0,9,328,0,65.57377049180327,0.0
Mushfiqur Rahim,Bangladesh,2014/15,10,440,461,35,8,0,0,0,11,868,7,95.44468546637745,0.0
Mushfiqur Rahim,Bangladesh,2015,8,313,313,32,5,0,0,0,12,647,6,100.0,0.0
Mushfiqur Rahim,Bangladesh,2015/16,3,156,168,15,1,0,0,0,3,304,3,92.85714285714286,0.0
Mushfiqur Rahim,Bangladesh,2016/17,7,143,156,11,1,0,0,0,7,288,2,91.66666666666666,0.0
Mushfiqur Rahim,Bangladesh,2017,8,279,356,24,2,0,0,0,5,493,3,78.37078651685393,0.0
Mushfiqur Rahim,Bangladesh,2017/18,8,320,410,23,6,0,0,0,5,564,3,78.04878048780488,0.0
Mushfiqur Rahim,Bangladesh,2018,7,379,416,30,8,0,0,0,11,751,4,91.10576923076923,0.0
Mushfiqur Rahim,Bangladesh,2018/19,9,262,365,22,3,0,0,0,7,460,5,71.78082191780823,0.0
Mushfiqur Rahim,Bangladesh,2019,14,625,695,52,7,0,0,0,16,1149,6,89.92805755395683,0.0
Mushfiqur Rahim,Bangladesh,2019/20,2,74,76,6,0,0,0,0,0,112,2,97.36842105263158,0.0
Mushfiqur Rahim,Bangladesh,2020/21,6,170,271,11,2,0,0,0,7,320,3,62.73062730627307,0.0
Mushfiqur Rahim,Bangladesh,2021,3,237,274,14,1,0,0,0,1,393,2,86.4963503649635,0.0
Mushfiqur Rahim,Bangladesh,2021/22,3,20,46,1,0,0,0,0,6,90,2,43.47826086956522,0.0
Mushfiqur Rahim,Bangladesh,2022,3,77,85,6,0,0,0,0,3,152,1,90.58823529411765,0.0
Mushfiqur Rahim,Bangladesh,2022/23,9,271,304,25,6,0,0,0,9,567,5,89.14473684210526,0.0
Mushfiqur Rahim,Bangladesh,2023,7,266,338,19,3,0,0,0,6,464,2,78.69822485207101,0.0
Mushfiqur Rahim,Bangladesh,2023/24,14,384,478,33,5,0,0,0,17,790,4,80.3347280334728,0.0
Mushfiqur Rahman,Bangladesh,2003,3,60,99,8,0,0,135,170,0,168,0,60.60606060606061,4.764705882352941
Mushfiqur Rahman,Bangladesh,2003/04,4,61,143,6,0,5,121,194,0,297,0,42.65734265734265,3.742268041237113
Mushfiqur Rahman,Bangladesh,2004,5,58,123,2,0,2,152,214,2,210,0,47.15447154471545,4.261682242990655
Mushfiqur Rahman,Bangladesh,2004/05,2,29,51,3,0,1,79,74,1,102,0,56.86274509803921,6.405405405405405
Mushtaq Ahmed,Pakistan,2003/04,1,0,0,0,0,0,65,60,0,20,1,0.0,6.5
Mustafizur Rahman,Bangladesh,2015,6,9,29,1,0,18,222,325,1,640,4,31.03448275862069,4.098461538461539
Mustafizur Rahman,Bangladesh,2015/16,3,6,5,1,0,8,88,138,0,273,3,120.0,3.8260869565217392
Mustafizur Rahman,Bangladesh,2016/17,5,1,2,0,0,10,257,281,1,370,1,50.0,5.487544483985765
Mustafizur Rahman,Bangladesh,2017,7,1,5,0,0,8,279,348,3,359,3,20.0,4.810344827586207
Mustafizur Rahman,Bangladesh,2017/18,5,19,30,2,0,7,103,205,0,298,3,63.33333333333333,3.0146341463414634
Mustafizur Rahman,Bangladesh,2018,7,15,25,1,0,13,279,361,0,485,4,60.0,4.637119113573408
Mustafizur Rahman,Bangladesh,2018/19,8,6,19,1,0,11,353,463,0,458,4,31.57894736842105,4.57451403887689
Mustafizur Rahman,Bangladesh,2019,12,21,24,3,0,27,717,669,3,961,5,87.5,6.430493273542601
Mustafizur Rahman,Bangladesh,2019/20,2,0,0,0,0,2,54,72,0,76,2,0.0,4.5
Mustafizur Rahman,Bangladesh,2020/21,6,1,4,0,0,9,222,267,0,335,3,25.0,4.98876404494382
Mustafizur Rahman,Bangladesh,2021,4,0,2,0,0,9,147,214,0,310,3,0.0,4.121495327102804
Mustafizur Rahman,Bangladesh,2021/22,3,2,7,0,0,0,81,125,0,49,2,28.57142857142857,3.8880000000000003
Mustafizur Rahman,Bangladesh,2022,5,0,5,0,0,8,139,217,0,298,4,0.0,3.843317972350231
Mustafizur Rahman,Bangladesh,2022/23,7,24,35,4,0,3,279,352,0,243,4,68.57142857142857,4.755681818181818
Mustafizur Rahman,Bangladesh,2023,5,2,10,0,0,12,178,236,0,395,2,20.0,4.525423728813559
Mustafizur Rahman,Bangladesh,2023/24,10,42,92,4,1,7,469,506,1,433,2,45.65217391304348,5.561264822134388
Muzahir Raza,Oman,2024/25,4,10,7,2,0,2,41,100,1,126,4,142.85714285714286,2.46
N Boje,South Africa,2002/03,3,54,62,6,0,1,82,86,0,151,1,87.09677419354838,5.720930232558139
N Boje,South Africa,2003,3,0,0,0,0,1,105,134,1,85,2,0.0,4.701492537313433
N Boje,South Africa,2003/04,1,50,47,5,0,1,34,37,1,129,0,106.38297872340425,5.513513513513513
N Boje,South Africa,2004,3,40,26,4,1,1,125,165,0,149,0,153.84615384615387,4.545454545454546
N Boje,South Africa,2004/05,8,68,63,8,1,8,265,401,3,505,7,107.93650793650794,3.9650872817955114
N Boje,Africa XI,2005,1,3,13,0,0,1,39,61,0,54,1,23.076923076923077,3.836065573770492
N Boje,South Africa,2005/06,1,0,0,0,0,1,24,49,0,45,1,0.0,2.938775510204082
N Burger,South Africa,2023/24,3,8,40,0,0,5,122,155,0,191,1,20.0,4.72258064516129
N Davin,Namibia,2023,4,52,62,4,3,0,0,0,1,98,2,83.87096774193549,0.0
N Davin,Namibia,2023/24,4,36,43,6,0,0,0,0,2,73,3,83.72093023255815,0.0
N Deonarine,West Indies,2005,3,85,172,7,1,3,69,88,0,229,1,49.41860465116279,4.704545454545455
N Deonarine,West Indies,2007/08,1,8,13,0,0,0,16,12,2,28,1,61.53846153846154,8.0
N Deonarine,West Indies,2009/10,10,237,355,23,2,0,100,106,4,436,4,66.7605633802817,5.660377358490566
N Deonarine,West Indies,2010,3,86,123,4,2,0,24,24,0,138,0,69.91869918699187,6.0
N Deonarine,West Indies,2012/13,4,35,52,3,0,0,88,115,2,109,2,67.3076923076923,4.591304347826087
N Deonarine,West Indies,2013/14,4,42,79,4,0,0,38,36,0,68,1,53.16455696202531,6.333333333333333
N Deonarine,West Indies,2014/15,2,53,79,7,1,0,24,18,1,101,0,67.08860759493672,8.0
N Dickwella,Sri Lanka,2014/15,1,4,10,0,0,0,0,0,0,4,0,40.0,0.0
N Dickwella,Sri Lanka,2016/17,10,376,383,42,3,0,0,0,6,712,3,98.17232375979113,0.0
N Dickwella,Sri Lanka,2017,13,511,595,52,3,0,0,0,10,969,3,85.88235294117646,0.0
N Dickwella,Sri Lanka,2017/18,12,183,212,24,1,0,0,0,12,426,4,86.32075471698113,0.0
N Dickwella,Sri Lanka,2018,5,158,195,23,0,0,0,0,1,278,2,81.02564102564102,0.0
N Dickwella,Sri Lanka,2018/19,11,339,324,41,5,0,0,0,9,725,1,104.62962962962963,0.0
N Dickwella,Sri Lanka,2021,1,7,9,0,0,0,0,0,3,35,1,77.77777777777779,0.0
N Dickwella,Sri Lanka,2022,2,26,30,5,0,0,0,0,0,74,2,86.66666666666667,0.0
N Dutta,Canada,2012/13,1,0,0,0,0,0,29,38,0,12,0,0.0,4.578947368421053
N Dutta,Canada,2023,4,25,60,0,1,2,105,144,1,132,2,41.66666666666667,4.375
N Dutta,Canada,2023/24,1,45,62,2,1,0,40,54,0,87,0,72.58064516129032,4.444444444444445
N Fernandes,United Arab Emirates,2008,1,5,13,0,0,0,0,0,0,5,0,38.46153846153847,0.0
N Hussain,England,2002/03,10,127,198,9,0,0,0,0,2,188,3,64.14141414141415,0.0
N Ifill,Canada,2002/03,3,16,44,2,0,0,81,79,1,55,0,36.36363636363637,6.151898734177215
N Kruger,Netherlands,2011,1,5,20,0,0,0,0,0,0,-1,0,25.0,0.0
N M'shangwe,Zimbabwe,2011/12,1,7,10,0,1,0,50,60,0,37,1,70.0,5.0
N M'shangwe,Zimbabwe,2012/13,2,15,20,0,2,1,86,121,0,108,0,75.0,4.264462809917355
N M'shangwe,Zimbabwe,2013,1,16,14,0,2,0,24,38,0,46,0,114.28571428571428,3.7894736842105265
N Madziva,Zimbabwe,2014,3,30,56,4,0,3,106,108,0,160,0,53.57142857142857,5.888888888888889
N Madziva,Zimbabwe,2014/15,2,14,29,1,0,4,113,121,0,156,0,48.275862068965516,5.6033057851239665
N Madziva,Zimbabwe,2015,3,5,12,0,0,6,138,159,1,225,0,41.66666666666667,5.2075471698113205
N Madziva,Zimbabwe,2016,1,10,26,0,0,0,23,32,0,18,0,38.46153846153847,4.3125
N Ncube,Zimbabwe,2011/12,1,0,0,0,0,3,60,58,0,98,1,0.0,6.206896551724138
N Pokana,Papua New Guinea,2019,9,43,69,3,1,20,272,460,6,824,1,62.31884057971014,3.5478260869565217
N Pokana,Papua New Guinea,2021,5,5,37,0,0,4,154,240,1,205,0,13.513513513513514,3.85
N Pokana,Papua New Guinea,2021/22,1,0,0,0,0,1,49,57,0,44,1,0.0,5.157894736842105
N Pokana,Papua New Guinea,2022,1,6,18,0,0,1,43,64,0,58,0,33.33333333333333,4.03125
N Pooran,West Indies,2018/19,1,0,4,0,0,0,0,0,1,5,0,0.0,0.0
N Pooran,West Indies,2019,9,381,403,32,13,0,0,0,2,683,1,94.54094292803971,0.0
N Pooran,West Indies,2019/20,9,397,354,40,12,0,0,0,2,745,4,112.14689265536724,0.0
N Pooran,West Indies,2020/21,2,50,49,4,2,0,0,0,0,88,2,102.04081632653062,0.0
N Pooran,West Indies,2021,3,62,84,2,2,0,6,3,2,120,1,73.80952380952381,12.0
N Pooran,West Indies,2021/22,6,77,133,7,2,0,0,0,2,133,1,57.89473684210527,0.0
N Pooran,West Indies,2022,15,434,494,22,25,5,157,175,9,1010,4,87.85425101214574,5.382857142857143
N Pooran,West Indies,2022/23,2,78,83,6,3,0,0,0,0,128,1,93.97590361445783,0.0
N Pooran,West Indies,2023,7,350,309,29,16,0,0,0,2,678,3,113.2686084142395,0.0
N Pradeep,Sri Lanka,2012,2,0,0,0,0,3,112,111,0,112,0,0.0,6.054054054054054
N Pradeep,Sri Lanka,2015,3,3,5,0,0,1,94,120,0,69,1,60.0,4.7
N Pradeep,Sri Lanka,2015/16,2,0,1,0,0,3,121,123,1,124,1,0.0,5.902439024390244
N Pradeep,Sri Lanka,2016,5,9,10,1,0,5,228,190,1,208,0,90.0,7.199999999999999
N Pradeep,Sri Lanka,2016/17,4,0,5,0,0,5,133,170,0,199,2,0.0,4.694117647058824
N Pradeep,Sri Lanka,2017,6,6,15,1,0,8,274,319,4,361,3,40.0,5.153605015673981
N Pradeep,Sri Lanka,2017/18,5,0,17,0,0,7,237,252,0,276,2,0.0,5.642857142857143
N Pradeep,Sri Lanka,2018/19,6,9,11,0,1,5,295,267,0,227,0,81.81818181818183,6.629213483146067
N Pradeep,Sri Lanka,2019,5,1,8,0,0,10,257,282,0,352,4,12.5,5.468085106382978
N Pradeep,Sri Lanka,2019/20,5,1,2,0,0,5,212,234,0,213,3,50.0,5.435897435897436
N Pradeep,Sri Lanka,2020/21,2,1,4,0,0,2,108,110,1,99,0,25.0,5.8909090909090915
N Pradeep,Sri Lanka,2021/22,2,5,2,1,0,4,124,124,0,153,1,250.0,6.0
N Rana,India,2021,1,7,14,0,0,0,10,18,0,13,0,50.0,3.3333333333333335
N Vanua,Papua New Guinea,2016/17,3,8,16,0,0,1,80,129,0,84,1,50.0,3.7209302325581395
N Vanua,Papua New Guinea,2017,2,18,17,1,1,2,60,84,2,126,1,105.88235294117648,4.285714285714286
N Vanua,Papua New Guinea,2017/18,5,82,79,4,5,12,203,290,3,591,1,103.79746835443038,4.2
N Vanua,Papua New Guinea,2019,9,104,132,4,7,10,319,394,1,598,1,78.78787878787878,4.8578680203045685
N Vanua,Papua New Guinea,2021,6,123,177,5,8,3,199,236,2,391,0,69.49152542372882,5.0593220338983045
N Vanua,Papua New Guinea,2021/22,6,110,92,7,7,8,253,332,2,541,3,119.56521739130434,4.572289156626506
N Vanua,Papua New Guinea,2022,8,144,234,8,6,10,289,382,2,632,1,61.53846153846154,4.539267015706806
N Vanua,Papua New Guinea,2022/23,9,147,173,5,11,4,153,197,0,420,2,84.97109826589595,4.65989847715736
N Vanua,Papua New Guinea,2023,3,33,54,5,0,1,134,179,1,153,0,61.111111111111114,4.4916201117318435
NA Greenwood,Jersey,2023,4,35,69,3,0,0,0,0,2,61,1,50.72463768115942,0.0
NA Rock,Ireland,2021/22,3,7,25,0,0,0,0,0,2,29,2,28.000000000000004,0.0
NA Rock,Ireland,2023/24,1,0,0,0,0,0,0,0,1,8,1,0.0,0.0
NA Statham,Netherlands,2002/03,2,7,45,0,0,0,0,0,0,-2,0,15.555555555555555,0.0
NA de Groot,Canada,2002/03,6,44,130,6,0,3,88,81,0,151,1,33.84615384615385,6.518518518518518
NAM McLean,West Indies,2002/03,1,5,7,0,0,0,37,37,0,17,0,71.42857142857143,6.0
NB Mahwire,Zimbabwe,2003/04,1,0,0,0,0,1,33,38,1,49,0,0.0,5.210526315789474
NB Mahwire,Zimbabwe,2005,3,14,19,2,0,2,55,82,1,109,0,73.68421052631578,4.024390243902439
NB Mahwire,Zimbabwe,2006,5,26,89,0,0,4,150,236,1,220,0,29.213483146067414,3.813559322033898
NB Mahwire,Zimbabwe,2006/07,1,0,0,0,0,0,25,33,0,11,0,0.0,4.545454545454546
ND McKenzie,South Africa,2003,1,0,0,0,0,0,0,0,1,8,0,0.0,0.0
ND McKenzie,South Africa,2003/04,3,74,92,7,0,0,0,0,0,114,1,80.43478260869566,0.0
ND McKenzie,South Africa,2008/09,5,108,168,9,0,0,0,0,2,172,4,64.28571428571429,0.0
NE Bonner,West Indies,2020/21,3,51,98,3,0,0,14,18,0,68,0,52.04081632653062,4.666666666666667
NE Bonner,West Indies,2022,3,34,42,3,0,1,39,49,1,92,3,80.95238095238095,4.775510204081633
NFI McCallum,Scotland,2006/07,3,27,72,3,1,0,0,0,2,55,1,37.5,0.0
NFI McCallum,Scotland,2007,2,52,87,4,1,0,0,0,1,86,0,59.77011494252874,0.0
NFI McCallum,Scotland,2008,2,13,24,1,0,0,0,0,0,17,1,54.166666666666664,0.0
NFI McCallum,Scotland,2009,2,122,151,12,3,0,0,0,0,228,0,80.79470198675497,0.0
NFI McCallum,Scotland,2011,1,19,32,2,0,0,0,0,0,27,1,59.375,0.0
NG Jones,Ireland,2010,3,5,6,0,0,2,45,104,0,109,2,83.33333333333334,2.5961538461538463
NG Jones,Ireland,2011,1,2,4,0,0,2,32,54,1,80,0,50.0,3.5555555555555554
NG Smith,New Zealand,2024/25,5,26,40,2,0,5,222,208,4,272,2,65.0,6.403846153846154
NGRP Jayasuriya,Sri Lanka,2018,2,11,14,1,0,0,95,96,0,42,0,78.57142857142857,5.9375
NJ Astle,New Zealand,2002/03,11,336,416,35,1,4,93,127,2,734,7,80.76923076923077,4.393700787401575
NJ Astle,New Zealand,2004,4,235,286,27,6,0,0,0,0,451,3,82.16783216783216,0.0
NJ Astle,New Zealand,2004/05,5,172,270,18,1,0,47,54,2,306,2,63.70370370370371,5.222222222222222
NJ Astle,New Zealand,2005,2,176,219,22,1,0,47,37,1,342,2,80.36529680365297,7.621621621621621
NJ Astle,New Zealand,2005/06,11,452,591,36,7,0,82,104,5,832,6,76.48054145516075,4.730769230769231
NJ Astle,New Zealand,2006/07,10,200,296,25,3,0,68,82,3,389,4,67.56756756756756,4.975609756097561
NJ O'Brien,Ireland,2006/07,9,216,382,17,1,0,0,0,9,395,2,56.54450261780105,0.0
NJ O'Brien,Ireland,2007,3,63,98,5,0,0,0,0,1,103,0,64.28571428571429,0.0
NJ O'Brien,Ireland,2008,1,10,17,2,0,0,0,0,1,50,1,58.82352941176471,0.0
NJ O'Brien,Ireland,2008/09,1,2,6,0,0,0,0,0,0,2,0,33.33333333333333,0.0
NJ O'Brien,Ireland,2009,2,37,51,6,0,0,0,0,1,73,1,72.54901960784314,0.0
NJ O'Brien,Ireland,2010,2,42,67,5,0,0,0,0,3,94,0,62.68656716417911,0.0
NJ O'Brien,Ireland,2010/11,6,205,275,17,2,0,0,0,3,367,2,74.54545454545455,0.0
NJ O'Brien,Ireland,2011,3,69,100,3,1,0,0,0,5,131,2,69.0,0.0
NJ O'Brien,Ireland,2012,1,11,30,1,0,0,0,0,0,11,0,36.666666666666664,0.0
NJ O'Brien,Ireland,2013,5,139,256,9,0,0,0,0,0,187,2,54.296875,0.0
NJ O'Brien,Ireland,2013/14,1,12,26,0,0,0,0,0,0,10,0,46.15384615384615,0.0
NJ O'Brien,Ireland,2014,1,33,39,5,0,0,0,0,0,63,0,84.61538461538461,0.0
NJ O'Brien,Ireland,2014/15,7,279,294,26,5,0,0,0,3,515,4,94.89795918367348,0.0
NJ O'Brien,Ireland,2015,2,55,62,7,0,0,0,0,3,115,0,88.70967741935483,0.0
NJ O'Brien,Ireland,2015/16,2,51,72,2,3,0,0,0,3,119,1,70.83333333333334,0.0
NJ O'Brien,Ireland,2016,1,10,27,1,0,0,0,0,4,46,0,37.03703703703704,0.0
NJ O'Brien,Ireland,2016/17,2,52,83,4,0,0,0,0,3,96,2,62.65060240963856,0.0
NJ O'Brien,Ireland,2017,6,175,253,10,7,0,0,0,6,357,0,69.1699604743083,0.0
NJ O'Brien,Ireland,2017/18,9,231,256,20,6,0,0,0,22,611,7,90.234375,0.0
NK Patel,United States of America,2019,3,7,18,0,1,3,33,80,0,128,3,38.88888888888889,2.475
NK Patel,United States of America,2019/20,4,132,141,8,4,1,77,85,0,271,1,93.61702127659575,5.435294117647059
NK Patel,United States of America,2021,4,54,130,3,0,7,104,198,1,330,2,41.53846153846154,3.1515151515151514
NK Patel,United States of America,2022,13,177,237,14,3,9,489,568,1,697,5,74.68354430379746,5.165492957746479
NK Patel,United States of America,2022/23,4,40,44,5,0,5,106,142,0,237,3,90.9090909090909,4.478873239436619
NK Patel,United States of America,2023,10,67,131,4,0,13,349,479,2,619,4,51.14503816793893,4.371607515657621
NL McCullum,New Zealand,2009,1,0,1,0,0,0,27,42,0,17,0,0.0,3.857142857142857
NL McCullum,New Zealand,2009/10,4,17,28,1,0,1,59,67,2,83,2,60.71428571428571,5.283582089552239
NL McCullum,New Zealand,2010,3,41,86,0,1,4,97,137,1,210,0,47.674418604651166,4.248175182481752
NL McCullum,New Zealand,2010/11,20,391,439,30,8,15,656,866,6,1373,6,89.06605922551253,4.545034642032332
NL McCullum,New Zealand,2011/12,6,77,81,2,5,3,210,247,2,300,3,95.06172839506173,5.101214574898786
NL McCullum,New Zealand,2012,3,62,95,4,1,3,100,101,2,226,1,65.26315789473685,5.940594059405941
NL McCullum,New Zealand,2012/13,10,108,105,8,4,4,334,421,3,454,3,102.85714285714285,4.760095011876484
NL McCullum,New Zealand,2013,6,73,89,6,1,8,213,290,5,463,3,82.02247191011236,4.406896551724138
NL McCullum,New Zealand,2013/14,15,180,160,13,10,8,513,654,10,831,7,112.5,4.706422018348624
NL McCullum,New Zealand,2014/15,10,81,121,3,2,6,383,445,3,441,5,66.94214876033058,5.164044943820224
NL McCullum,New Zealand,2015,6,40,42,2,1,8,322,300,3,376,3,95.23809523809523,6.44
NLTC Perera,Sri Lanka,2009/10,5,84,53,13,2,6,199,236,1,406,3,158.49056603773585,5.0593220338983045
NLTC Perera,Sri Lanka,2010,6,46,47,2,1,9,167,189,3,418,4,97.87234042553192,5.301587301587301
NLTC Perera,Sri Lanka,2010/11,8,53,53,5,1,17,308,370,3,676,5,100.0,4.994594594594595
NLTC Perera,Sri Lanka,2011/12,13,171,153,7,8,15,478,533,5,915,7,111.76470588235294,5.380863039399625
NLTC Perera,Sri Lanka,2012,9,113,116,9,3,19,410,471,3,893,4,97.41379310344827,5.222929936305732
NLTC Perera,Sri Lanka,2012/13,11,30,35,4,0,8,356,371,3,404,6,85.71428571428571,5.757412398921833
NLTC Perera,Sri Lanka,2013,7,124,120,12,6,7,171,212,1,492,4,103.33333333333334,4.839622641509433
NLTC Perera,Sri Lanka,2013/14,11,133,155,5,6,9,405,437,2,616,9,85.80645161290322,5.560640732265447
NLTC Perera,Sri Lanka,2014,5,80,55,6,5,9,119,128,3,453,3,145.45454545454547,5.578125
NLTC Perera,Sri Lanka,2014/15,24,226,191,23,8,15,882,823,15,1175,10,118.32460732984293,6.4301336573511545
NLTC Perera,Sri Lanka,2015,4,28,60,0,0,3,143,173,2,186,2,46.666666666666664,4.959537572254336
NLTC Perera,Sri Lanka,2015/16,2,15,13,0,1,1,58,48,1,68,0,115.38461538461537,7.25
NLTC Perera,Sri Lanka,2016,4,55,58,6,1,4,98,92,0,221,1,94.82758620689656,6.391304347826087
NLTC Perera,Sri Lanka,2016/17,3,116,82,9,3,0,77,60,0,222,1,141.46341463414635,7.7
NLTC Perera,Sri Lanka,2017,3,1,10,0,0,2,111,118,1,103,1,10.0,5.6440677966101696
NLTC Perera,Sri Lanka,2017/18,13,236,203,20,10,20,474,524,2,1112,4,116.25615763546797,5.427480916030535
NLTC Perera,Sri Lanka,2018,6,154,138,16,2,8,203,186,0,517,2,111.59420289855073,6.548387096774194
NLTC Perera,Sri Lanka,2018/19,12,379,326,20,22,7,334,316,4,1000,1,116.25766871165644,6.341772151898734
NLTC Perera,Sri Lanka,2019,7,61,67,0,3,1,267,299,2,235,3,91.04477611940298,5.357859531772575
NLTC Perera,Sri Lanka,2019/20,3,106,81,9,1,1,112,117,1,248,3,130.8641975308642,5.743589743589744
NLTC Perera,Sri Lanka,2020/21,2,22,29,2,0,3,71,73,0,129,0,75.86206896551724,5.835616438356165
NM Carter,Scotland,2013,1,0,6,0,0,1,55,61,0,42,0,0.0,5.409836065573771
NM Coulter-Nile,Australia,2012/13,1,0,0,0,0,0,0,0,1,8,1,0.0,0.0
NM Coulter-Nile,Australia,2013,1,7,6,1,0,1,34,60,0,60,0,116.66666666666667,3.4
NM Coulter-Nile,Australia,2013/14,6,42,61,1,1,10,320,362,1,441,4,68.85245901639344,5.303867403314917
NM Coulter-Nile,Australia,2014/15,3,11,19,1,0,5,115,117,0,178,2,57.89473684210527,5.897435897435898
NM Coulter-Nile,Australia,2015,3,0,0,0,0,6,99,127,2,226,3,0.0,4.677165354330708
NM Coulter-Nile,Australia,2016,3,16,18,1,0,5,137,175,1,219,1,88.88888888888889,4.697142857142857
NM Coulter-Nile,Australia,2017/18,5,10,28,0,0,10,242,302,2,376,1,35.714285714285715,4.80794701986755
NM Coulter-Nile,Australia,2018/19,6,68,64,8,1,11,281,289,0,500,3,106.25,5.833910034602076
NM Coulter-Nile,Australia,2019,4,98,79,8,4,4,240,238,0,362,3,124.0506329113924,6.050420168067228
NM Hauritz,Australia,2002/03,1,0,0,0,0,0,0,0,1,8,1,0.0,0.0
NM Hauritz,Australia,2003,1,2,3,0,0,0,35,30,0,10,0,66.66666666666666,7.0
NM Hauritz,Australia,2008/09,6,64,77,6,1,7,233,280,3,398,2,83.11688311688312,4.992857142857143
NM Hauritz,Australia,2009,12,34,45,0,1,15,414,636,4,700,9,75.55555555555556,3.9056603773584904
NM Hauritz,Australia,2009/10,24,148,154,8,4,22,866,1115,10,1298,19,96.1038961038961,4.6600896860986545
NM Hauritz,Australia,2010,3,41,27,6,0,3,132,172,0,200,1,151.85185185185185,4.604651162790698
NM Hauritz,Australia,2010/11,3,6,11,0,0,1,131,169,0,88,1,54.54545454545454,4.650887573964497
NM Lyon,Australia,2011/12,2,4,6,1,0,1,76,97,1,80,1,66.66666666666666,4.701030927835051
NM Lyon,Australia,2014,4,8,3,0,1,7,178,224,0,287,2,266.66666666666663,4.767857142857142
